stated_monthly_income,documented_monthly_income_filled,loan_amount,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,has_documentation,income_ratio,income_discrepancy,suspected_misrepresentation,loan_to_income_ratio,income_covers_loan_3x,withdrawal_to_deposit_ratio,net_monthly_flow,balance_to_loan_ratio,low_balance,employment_encoded
3021.0,0.0,1500,1717.0,False,False,1153.0,2998.0,0,0,-1.0,-1.0,0,0.49652432969215493,0,0.3845897264843229,1845.0,1.1446666666666667,0,2
6338.0,6440.0,1000,2623.0,False,False,2008.0,5749.0,2,1,1.016093404859577,0.016093404859577155,0,0.1577784790154623,1,0.3492781353278831,3741.0,2.623,0,1
3800.0,3650.0,1000,3524.0,False,True,2181.0,3147.0,2,1,0.9605263157894737,0.039473684210526314,0,0.2631578947368421,1,0.6930409914204004,966.0,3.524,0,2
2340.0,2360.0,1500,0.0,True,False,972.0,2298.0,2,1,1.0085470085470085,0.008547008547008548,0,0.6410256410256411,0,0.42297650130548303,1326.0,0.0,1,1
6856.0,6874.0,500,2013.0,False,False,2329.0,6872.0,1,1,1.0026254375729289,0.0026254375729288216,0,0.07292882147024504,1,0.3389115250291036,4543.0,4.026,0,2
4314.0,4506.0,1500,4414.0,False,True,3728.0,4221.0,2,1,1.0445062586926286,0.04450625869262865,0,0.3477051460361613,0,0.8832030324567638,493.0,2.9426666666666668,0,2
4936.0,4602.0,1000,1640.0,False,True,2558.0,3952.0,1,1,0.9323338735818476,0.06766612641815235,0,0.2025931928687196,1,0.6472672064777328,1394.0,1.64,0,2
500.0,491.0,1500,3397.0,False,False,184.0,475.0,1,1,0.982,0.018,0,3.0,0,0.3873684210526316,291.0,2.264666666666667,0,1
6273.0,6212.0,2000,2740.0,True,True,1790.0,5349.0,2,1,0.9902757851107923,0.009724214889207716,0,0.3188267176789415,1,0.3346419891568517,3559.0,1.37,0,2
4816.0,5056.0,500,3434.0,False,False,1779.0,4707.0,1,1,1.0498338870431894,0.04983388704318937,0,0.10382059800664452,1,0.37794773741236454,2928.0,6.868,0,1
3945.0,3670.0,3000,785.0,False,False,1984.0,3272.0,2,1,0.9302915082382763,0.0697084917617237,0,0.7604562737642585,0,0.6063569682151589,1288.0,0.26166666666666666,0,1
7083.0,6931.0,1500,792.0,True,False,5026.0,6842.0,2,1,0.9785401665960751,0.02145983340392489,0,0.2117746717492588,1,0.7345805320081847,1816.0,0.528,0,1
6800.0,6473.0,3000,2030.0,True,True,4258.0,5940.0,2,1,0.9519117647058823,0.04808823529411765,0,0.4411764705882353,0,0.7168350168350168,1682.0,0.6766666666666666,0,2
4262.0,1570.0,500,0.0,True,True,609.0,1546.0,1,1,0.3683716564992961,0.6316283435007038,1,0.11731581417175035,1,0.39391979301423025,937.0,0.0,1,2
4068.0,0.0,1500,1595.0,False,False,2591.0,3640.0,0,0,-1.0,-1.0,0,0.3687315634218289,0,0.7118131868131868,1049.0,1.0633333333333332,0,1
5930.0,5379.0,1000,2379.0,False,False,2751.0,4885.0,1,1,0.9070826306913997,0.09291736930860034,0,0.16863406408094436,1,0.5631525076765609,2134.0,2.379,0,2
7770.0,7660.0,2000,4677.0,False,True,4576.0,7600.0,2,1,0.9858429858429858,0.014157014157014158,0,0.2574002574002574,1,0.6021052631578947,3024.0,2.3385,0,1
3216.0,3056.0,1500,2604.0,False,True,2209.0,2690.0,2,1,0.9502487562189055,0.04975124378109453,0,0.4664179104477612,0,0.8211895910780669,481.0,1.736,0,2
1452.0,1346.0,1000,2938.0,False,False,651.0,1261.0,2,1,0.9269972451790633,0.07300275482093664,0,0.6887052341597796,0,0.5162569389373514,610.0,2.938,0,0
3993.0,3788.0,3000,3747.0,False,False,1361.0,3440.0,2,1,0.9486601552717255,0.05133984472827448,0,0.7513148009015778,0,0.39563953488372094,2079.0,1.249,0,1
852.0,0.0,1000,553.0,False,True,714.0,823.0,0,0,-1.0,-1.0,0,1.1737089201877935,0,0.8675577156743621,109.0,0.553,0,0
1692.0,1764.0,500,1752.0,False,True,672.0,1534.0,2,1,1.0425531914893618,0.0425531914893617,0,0.29550827423167847,1,0.4380704041720991,862.0,3.504,0,2
5873.0,5798.0,1500,5638.0,False,False,2607.0,5308.0,1,1,0.9872296952153925,0.012770304784607526,0,0.2554060956921505,1,0.491145440844009,2701.0,3.7586666666666666,0,1
6912.0,7066.0,1500,1881.0,True,True,5122.0,6746.0,2,1,1.0222800925925926,0.02228009259259259,0,0.2170138888888889,1,0.7592647494811741,1624.0,1.254,0,2
5977.0,5759.0,1000,3675.0,False,True,3905.0,5246.0,2,1,0.9635268529362556,0.036473147063744354,0,0.1673080140538732,1,0.7443766679374761,1341.0,3.675,0,2
500.0,518.0,1000,3446.0,False,False,365.0,445.0,1,1,1.036,0.036,0,2.0,0,0.8202247191011236,80.0,3.446,0,1
7384.0,7181.0,5000,0.0,False,False,2879.0,6863.0,2,1,0.9725081256771397,0.027491874322860238,0,0.6771397616468039,0,0.4194958472971004,3984.0,0.0,1,1
3257.0,3212.0,2000,2466.0,False,True,1572.0,2972.0,2,1,0.986183604544059,0.01381639545594105,0,0.6140620202640467,0,0.5289367429340511,1400.0,1.233,0,0
6003.0,6063.0,500,2495.0,False,True,3722.0,5711.0,2,1,1.0099950024987505,0.009995002498750625,0,0.08329168748958854,1,0.6517247417264928,1989.0,4.99,0,2
3899.0,3841.0,5000,869.0,False,True,1860.0,3794.0,1,1,0.9851243908694537,0.014875609130546294,0,1.2823800974608874,0,0.49024775962045336,1934.0,0.1738,0,2
500.0,470.0,2000,325.0,False,True,305.0,408.0,2,1,0.94,0.06,0,4.0,0,0.7475490196078431,103.0,0.1625,1,1
5686.0,5242.0,3000,1286.0,False,True,1477.0,4920.0,1,1,0.92191347168484,0.07808652831516004,0,0.5276116778051354,0,0.30020325203252035,3443.0,0.42866666666666664,0,2
7184.0,2556.0,1000,1853.0,False,True,831.0,2452.0,2,1,0.35579064587973275,0.6442093541202673,1,0.13919821826280623,1,0.3389070146818923,1621.0,1.853,0,2
6057.0,5896.0,2000,3777.0,False,True,2949.0,5074.0,2,1,0.9734191844147267,0.026580815585273237,0,0.3301964668978042,1,0.581198265668112,2125.0,1.8885,0,2
6184.0,5655.0,2000,4726.0,False,True,4453.0,4826.0,1,1,0.9144566623544631,0.08554333764553687,0,0.32341526520051744,1,0.9227103191048487,373.0,2.363,0,2
5126.0,4918.0,1000,4095.0,False,True,3975.0,4522.0,2,1,0.9594225516972298,0.04057744830277019,0,0.19508388607101054,1,0.8790358248562583,547.0,4.095,0,2
7116.0,6954.0,1500,3290.0,False,True,6373.0,6736.0,1,1,0.9772344013490725,0.022765598650927487,0,0.21079258010118043,1,0.9461104513064132,363.0,2.1933333333333334,0,2
5615.0,5750.0,1500,493.0,True,True,2870.0,5026.0,1,1,1.0240427426536065,0.02404274265360641,0,0.26714158504007124,1,0.5710306406685237,2156.0,0.32866666666666666,1,2
3708.0,3380.0,1000,1387.0,False,True,1089.0,3297.0,1,1,0.9115426105717368,0.08845738942826321,0,0.2696871628910464,1,0.3303002729754322,2208.0,1.387,0,2
1799.0,1713.0,2000,2315.0,False,False,811.0,1625.0,2,1,0.952195664257921,0.04780433574207893,0,1.1117287381878822,0,0.4990769230769231,814.0,1.1575,0,0
6047.0,6188.0,2000,1051.0,False,True,4117.0,5569.0,1,1,1.0233173474450141,0.023317347445014056,0,0.330742516950554,1,0.7392709642664751,1452.0,0.5255,0,2
4335.0,4323.0,3000,2866.0,True,True,1555.0,4009.0,1,1,0.9972318339100346,0.002768166089965398,0,0.6920415224913494,0,0.3878772761287104,2454.0,0.9553333333333334,0,2
5351.0,5049.0,2000,3081.0,False,False,2486.0,5023.0,1,1,0.9435619510371893,0.05643804896281069,0,0.3737619136609979,0,0.4949233525781406,2537.0,1.5405,0,1
5445.0,5591.0,1000,2804.0,False,False,1660.0,4934.0,1,1,1.026813590449954,0.026813590449954086,0,0.18365472910927455,1,0.3364410214835833,3274.0,2.804,0,2
1866.0,1817.0,1000,3538.0,False,False,1023.0,1681.0,2,1,0.9737406216505895,0.026259378349410504,0,0.5359056806002144,0,0.6085663295657346,658.0,3.538,0,0
5273.0,5140.0,2000,643.0,True,True,2114.0,4850.0,2,1,0.9747771666982742,0.025222833301725773,0,0.37929072634174094,0,0.43587628865979383,2736.0,0.3215,0,1
5467.0,0.0,1000,3399.0,False,False,1710.0,4760.0,0,0,-1.0,-1.0,0,0.18291567587342236,1,0.3592436974789916,3050.0,3.399,0,2
7550.0,7868.0,500,957.0,False,True,3823.0,6739.0,2,1,1.0421192052980133,0.042119205298013246,0,0.06622516556291391,1,0.5672948508680813,2916.0,1.914,0,2
500.0,477.0,1500,589.0,False,False,215.0,406.0,1,1,0.954,0.046,0,3.0,0,0.5295566502463054,191.0,0.39266666666666666,0,1
1806.0,1663.0,500,2798.0,False,False,971.0,1495.0,1,1,0.9208194905869325,0.07918050941306755,0,0.2768549280177187,1,0.6494983277591974,524.0,5.596,0,0
6412.0,6084.0,1500,3824.0,True,True,4122.0,5239.0,1,1,0.9488459139114162,0.051154086088583905,0,0.23393636930754835,1,0.7867913723993128,1117.0,2.5493333333333332,0,2
500.0,452.0,1000,2732.0,False,False,164.0,439.0,2,1,0.904,0.096,0,2.0,0,0.3735763097949886,275.0,2.732,0,1
5597.0,5055.0,1000,2031.0,True,True,4114.0,5053.0,2,1,0.9031624084330891,0.09683759156691084,0,0.17866714311238163,1,0.8141698001187413,939.0,2.031,0,2
621.0,596.0,5000,2465.0,False,False,162.0,512.0,2,1,0.9597423510466989,0.040257648953301126,0,8.051529790660226,0,0.31640625,350.0,0.493,0,0
4673.0,4865.0,2000,2205.0,False,True,2617.0,4451.0,2,1,1.041087096083886,0.04108709608388615,0,0.4279905842071474,0,0.5879577623006066,1834.0,1.1025,0,2
817.0,842.0,2000,311.0,True,True,490.0,719.0,1,1,1.0305997552019583,0.030599755201958383,0,2.4479804161566707,0,0.6815020862308763,229.0,0.1555,1,0
7278.0,7109.0,1500,136.0,True,False,5703.0,6185.0,2,1,0.976779334982138,0.02322066501786205,0,0.20610057708161583,1,0.922069523039612,482.0,0.09066666666666667,1,1
3823.0,1288.0,2000,2120.0,False,True,472.0,1171.0,1,1,0.3369081872874706,0.6630918127125295,1,0.5231493591420351,0,0.4030742954739539,699.0,1.06,0,2
4444.0,4143.0,1500,2017.0,False,True,2613.0,4106.0,1,1,0.9322682268226823,0.06773177317731773,0,0.33753375337533753,0,0.6363857769118363,1493.0,1.3446666666666667,0,2
2892.0,2614.0,5000,3014.0,False,True,1324.0,2377.0,1,1,0.9038727524204703,0.09612724757952974,0,1.7289073305670817,0,0.557004627681952,1053.0,0.6028,0,2
6353.0,0.0,3000,2844.0,False,True,2412.0,5634.0,0,0,-1.0,-1.0,0,0.47221784983472376,0,0.4281150159744409,3222.0,0.948,0,2
4003.0,4125.0,1000,1783.0,False,False,2193.0,3506.0,1,1,1.0304771421433925,0.030477142143392456,0,0.2498126405196103,1,0.625499144324016,1313.0,1.783,0,1
7279.0,7254.0,1500,4735.0,False,False,2840.0,7144.0,2,1,0.996565462288776,0.0034345377112240693,0,0.20607226267344417,1,0.3975363941769317,4304.0,3.1566666666666667,0,2
5766.0,5388.0,500,2121.0,False,True,3640.0,4646.0,1,1,0.9344432882414152,0.06555671175858481,0,0.08671522719389525,1,0.7834696513129574,1006.0,4.242,0,2
1770.0,0.0,1500,5511.0,False,False,1208.0,1761.0,0,0,-1.0,-1.0,0,0.847457627118644,0,0.6859738784781374,553.0,3.674,0,0
5907.0,0.0,1500,2528.0,False,True,1803.0,5137.0,0,0,-1.0,-1.0,0,0.25393600812595224,1,0.35098306404516255,3334.0,1.6853333333333333,0,1
2953.0,3057.0,5000,1679.0,False,True,2525.0,2876.0,2,1,1.0352184219437859,0.03521842194378598,0,1.6931933626820184,0,0.8779554937413073,351.0,0.3358,0,0
500.0,504.0,5000,651.0,False,True,353.0,504.0,2,1,1.008,0.008,0,10.0,0,0.7003968253968254,151.0,0.1302,0,0
6335.0,0.0,5000,0.0,True,True,2788.0,5516.0,0,0,-1.0,-1.0,0,0.7892659826361483,0,0.5054387237128354,2728.0,0.0,1,2
5258.0,5195.0,1000,513.0,False,True,1565.0,4747.0,1,1,0.9880182578927349,0.01198174210726512,0,0.1901863826550019,1,0.3296819043606488,3182.0,0.513,0,2
2895.0,2740.0,5000,681.0,False,True,1884.0,2650.0,1,1,0.9464594127806563,0.0535405872193437,0,1.7271157167530224,0,0.7109433962264151,766.0,0.1362,0,1
7464.0,7836.0,1000,2592.0,False,False,3636.0,6699.0,1,1,1.04983922829582,0.04983922829581994,0,0.1339764201500536,1,0.5427675772503359,3063.0,2.592,0,1
3577.0,3446.0,1500,3923.0,False,True,993.0,3052.0,2,1,0.9633771316745876,0.03662286832541236,0,0.4193458205199888,0,0.32536041939711663,2059.0,2.6153333333333335,0,2
2949.0,2805.0,3000,5119.0,False,False,2565.0,2766.0,1,1,0.9511698880976602,0.048830111902339775,0,1.017293997965412,0,0.9273318872017353,201.0,1.7063333333333333,0,2
6272.0,5672.0,1500,236.0,True,True,1582.0,4975.0,2,1,0.9043367346938775,0.09566326530612244,0,0.23915816326530612,1,0.3179899497487437,3393.0,0.15733333333333333,1,2
3151.0,3023.0,2000,1774.0,True,False,1981.0,2588.0,1,1,0.9593779752459537,0.04062202475404633,0,0.634719136781974,0,0.7654559505409583,607.0,0.887,0,2
5828.0,6059.0,500,1191.0,False,True,2523.0,5684.0,1,1,1.0396362388469458,0.03963623884694578,0,0.08579272477693892,1,0.44387755102040816,3161.0,2.382,0,2
4571.0,4543.0,2000,3405.0,False,False,3098.0,4098.0,1,1,0.9938744257274119,0.006125574272588055,0,0.4375410194705754,0,0.7559785261102977,1000.0,1.7025,0,1
3955.0,3609.0,1500,0.0,False,True,2843.0,3288.0,1,1,0.9125158027812895,0.0874841972187105,0,0.37926675094816686,0,0.8646593673965937,445.0,0.0,1,2
5873.0,6065.0,300,0.0,True,True,1924.0,5264.0,2,1,1.0326919802485952,0.032691980248595265,0,0.051081219138430105,1,0.3655015197568389,3340.0,0.0,1,2
5461.0,5135.0,500,1839.0,False,True,2249.0,4941.0,2,1,0.9403039736312031,0.05969602636879692,0,0.09155832265152902,1,0.45517101801254806,2692.0,3.678,0,1
1599.0,1498.0,500,4327.0,False,False,444.0,1408.0,2,1,0.9368355222013759,0.06316447779862414,0,0.31269543464665417,1,0.3153409090909091,964.0,8.654,0,0
6146.0,5805.0,2000,2339.0,False,False,1725.0,5252.0,2,1,0.9445167588675561,0.055483241132443864,0,0.3254149040026033,1,0.32844630616907844,3527.0,1.1695,0,1
2575.0,0.0,500,0.0,True,True,720.0,2255.0,0,0,-1.0,-1.0,0,0.1941747572815534,1,0.31929046563192903,1535.0,0.0,1,1
5886.0,5778.0,1000,204.0,True,False,4452.0,5426.0,2,1,0.981651376146789,0.01834862385321101,0,0.16989466530750935,1,0.8204939181717655,974.0,0.204,1,1
2653.0,2583.0,1000,4509.0,False,True,1233.0,2497.0,2,1,0.9736147757255936,0.026385224274406333,0,0.3769317753486619,0,0.4937925510612735,1264.0,4.509,0,2
5143.0,5182.0,1500,1068.0,False,True,2884.0,4648.0,1,1,1.0075831226910363,0.00758312269103636,0,0.29165856503986,1,0.6204819277108434,1764.0,0.712,0,2
4605.0,0.0,2000,586.0,False,True,3193.0,3932.0,0,0,-1.0,-1.0,0,0.43431053203040176,0,0.8120549338758901,739.0,0.293,0,2
6019.0,6123.0,1500,4216.0,False,True,3358.0,5402.0,2,1,1.0172786177105833,0.017278617710583154,0,0.2492108323641801,1,0.6216216216216216,2044.0,2.8106666666666666,0,2
4547.0,4212.0,1500,3517.0,True,True,2322.0,4011.0,1,1,0.9263250494831757,0.07367495051682428,0,0.3298878381350341,1,0.5789080029917726,1689.0,2.3446666666666665,0,2
7442.0,7571.0,1000,3911.0,False,True,2325.0,7559.0,2,1,1.0173340499865628,0.017334049986562752,0,0.13437248051599032,1,0.307580367773515,5234.0,3.911,0,1
6098.0,6095.0,1000,575.0,False,True,3475.0,5193.0,1,1,0.9995080354214496,0.0004919645785503444,0,0.1639881928501148,1,0.6691700365877142,1718.0,0.575,0,2
2908.0,2908.0,1000,2503.0,False,True,1220.0,2610.0,1,1,1.0,0.0,0,0.343878954607978,0,0.4674329501915709,1390.0,2.503,0,1
2697.0,2460.0,2000,2547.0,False,True,1654.0,2240.0,2,1,0.9121245828698554,0.0878754171301446,0,0.7415647015202076,0,0.7383928571428572,586.0,1.2735,0,2
1613.0,1658.0,1000,4217.0,False,True,1179.0,1638.0,2,1,1.027898326100434,0.027898326100433975,0,0.6199628022318661,0,0.7197802197802198,459.0,4.217,0,1
3475.0,3205.0,1000,3290.0,False,True,1467.0,3098.0,1,1,0.9223021582733812,0.0776978417266187,0,0.28776978417266186,1,0.473531310522918,1631.0,3.29,0,2
4634.0,4572.0,2000,355.0,True,True,1969.0,4157.0,2,1,0.9866206301251619,0.013379369874838154,0,0.43159257660768235,0,0.4736588886216021,2188.0,0.1775,1,2
6403.0,0.0,300,3284.0,False,False,5357.0,6222.0,0,0,-1.0,-1.0,0,0.046853037638606904,1,0.8609771777563484,865.0,10.946666666666667,0,1
4798.0,4373.0,1000,1288.0,False,True,1250.0,4054.0,2,1,0.9114214255939975,0.0885785744060025,0,0.20842017507294705,1,0.30833744449926,2804.0,1.288,0,2
4118.0,4275.0,1000,779.0,False,True,1529.0,3659.0,2,1,1.0381253035454103,0.0381253035454104,0,0.24283632831471588,1,0.41787373599344085,2130.0,0.779,0,1
7147.0,7476.0,2000,1085.0,False,True,5166.0,7416.0,2,1,1.0460333006856024,0.04603330068560235,0,0.2798376941374003,1,0.6966019417475728,2250.0,0.5425,0,2
6623.0,6563.0,5000,0.0,True,True,4704.0,5660.0,1,1,0.9909406613317228,0.009059338668277215,0,0.7549448890231013,0,0.831095406360424,956.0,0.0,1,2
3562.0,3381.0,1500,3179.0,False,False,1930.0,2915.0,1,1,0.9491858506457047,0.05081414935429534,0,0.4211117349803481,0,0.6620926243567753,985.0,2.1193333333333335,0,1
1610.0,1670.0,2000,4532.0,False,True,1145.0,1626.0,2,1,1.0372670807453417,0.037267080745341616,0,1.2422360248447204,0,0.7041820418204182,481.0,2.266,0,1
5833.0,6086.0,300,2549.0,False,False,5035.0,6073.0,2,1,1.0433739070804047,0.043373907080404596,0,0.05143151037202126,1,0.8290795323563313,1038.0,8.496666666666666,0,1
5655.0,5312.0,1500,4100.0,False,True,1512.0,4737.0,1,1,0.9393457117595049,0.06065428824049514,0,0.26525198938992045,1,0.31918936035465484,3225.0,2.7333333333333334,0,1
4243.0,3967.0,300,1059.0,False,True,2762.0,3788.0,1,1,0.9349516851284468,0.06504831487155315,0,0.07070469007777516,1,0.7291446673706441,1026.0,3.53,0,1
7314.0,0.0,1000,0.0,False,False,3981.0,6991.0,0,0,-1.0,-1.0,0,0.13672409078479628,1,0.5694464311257331,3010.0,0.0,1,1
3532.0,3413.0,3000,2300.0,True,True,998.0,3259.0,1,1,0.9663080407701019,0.03369195922989807,0,0.8493771234428086,0,0.30622890457195456,2261.0,0.7666666666666667,0,1
4473.0,4236.0,3000,0.0,True,True,2898.0,4144.0,1,1,0.9470154258886653,0.05298457411133468,0,0.670690811535882,0,0.6993243243243243,1246.0,0.0,1,2
4423.0,4229.0,2000,5681.0,False,False,1385.0,3650.0,1,1,0.9561383676237848,0.04386163237621524,0,0.4521817770743839,0,0.37945205479452054,2265.0,2.8405,0,1
3283.0,3260.0,5000,4183.0,True,False,1542.0,2824.0,1,1,0.9929942126104173,0.007005787389582699,0,1.5229972586049345,0,0.5460339943342776,1282.0,0.8366,0,1
7299.0,7404.0,2000,5246.0,False,True,3291.0,7005.0,2,1,1.0143855322646937,0.014385532264693794,0,0.2740101383751199,1,0.4698072805139186,3714.0,2.623,0,2
5319.0,5374.0,300,2094.0,False,False,2854.0,5337.0,2,1,1.0103402895281068,0.010340289528106787,0,0.05640157924421884,1,0.5347573543189057,2483.0,6.98,0,1
2901.0,2965.0,1000,2826.0,False,True,1692.0,2728.0,2,1,1.0220613581523612,0.022061358152361255,0,0.3447087211306446,0,0.6202346041055719,1036.0,2.826,0,2
5551.0,5023.0,300,1311.0,False,True,2664.0,4993.0,1,1,0.904882003242659,0.09511799675734102,0,0.05404431633939831,1,0.5335469657520528,2329.0,4.37,0,2
4424.0,4013.0,300,3324.0,False,True,2621.0,3976.0,2,1,0.9070976491862568,0.09290235081374322,0,0.06781193490054249,1,0.65920523138833,1355.0,11.08,0,1
5938.0,6047.0,500,177.0,False,True,2712.0,5959.0,1,1,1.0183563489390368,0.01835634893903671,0,0.08420343550016841,1,0.45510991777143817,3247.0,0.354,1,2
6869.0,6731.0,1500,0.0,True,False,4734.0,6640.0,2,1,0.9799097394089387,0.02009026059106129,0,0.21837239772892705,1,0.7129518072289157,1906.0,0.0,1,1
5185.0,4707.0,3000,0.0,False,True,2041.0,4580.0,2,1,0.9078109932497589,0.09218900675024108,0,0.5785920925747348,0,0.44563318777292577,2539.0,0.0,1,2
7931.0,7442.0,1500,4217.0,True,False,4475.0,7101.0,2,1,0.9383432101878704,0.06165678981212962,0,0.18913125709242215,1,0.6301929305731587,2626.0,2.8113333333333332,0,2
4552.0,4683.0,1500,0.0,True,False,2717.0,4074.0,2,1,1.0287785588752196,0.028778558875219684,0,0.3295254833040422,1,0.6669121256750122,1357.0,0.0,1,1
500.0,519.0,3000,3938.0,False,False,243.0,451.0,1,1,1.038,0.038,0,6.0,0,0.5388026607538803,208.0,1.3126666666666666,0,0
4338.0,4230.0,1000,3427.0,False,False,2590.0,3610.0,2,1,0.975103734439834,0.024896265560165973,0,0.23052097740894423,1,0.7174515235457064,1020.0,3.427,0,1
5006.0,4915.0,1000,0.0,False,True,1357.0,4264.0,2,1,0.9818218138234119,0.018178186176588094,0,0.1997602876548142,1,0.3182457786116323,2907.0,0.0,1,2
4921.0,5044.0,3000,1415.0,False,True,2693.0,4983.0,2,1,1.0249949197317618,0.024994919731761836,0,0.609632188579557,0,0.540437487457355,2290.0,0.4716666666666667,0,1
2122.0,2161.0,1500,1852.0,False,True,1447.0,1995.0,1,1,1.0183788878416589,0.018378887841658812,0,0.706880301602262,0,0.72531328320802,548.0,1.2346666666666666,0,1
7528.0,7802.0,5000,971.0,False,True,5394.0,6798.0,1,1,1.0363974495217854,0.036397449521785336,0,0.6641870350690755,0,0.793468667255075,1404.0,0.1942,0,2
1618.0,1509.0,300,2710.0,False,False,554.0,1483.0,2,1,0.9326328800988876,0.06736711990111248,0,0.18541409147095178,1,0.3735670937289278,929.0,9.033333333333333,0,0
3680.0,3601.0,3000,1675.0,False,True,3062.0,3244.0,1,1,0.9785326086956522,0.021467391304347827,0,0.8152173913043478,0,0.9438964241676943,182.0,0.5583333333333333,0,2
5082.0,5216.0,300,1197.0,False,False,3456.0,4980.0,2,1,1.0263675718221172,0.026367571822117276,0,0.0590318772136954,1,0.6939759036144578,1524.0,3.99,0,1
4497.0,4583.0,500,5054.0,False,True,1958.0,4240.0,1,1,1.0191238603513453,0.01912386035134534,0,0.111185234600845,1,0.46179245283018866,2282.0,10.108,0,2
1766.0,0.0,2000,1375.0,False,True,1155.0,1717.0,0,0,-1.0,-1.0,0,1.1325028312570782,0,0.6726849155503786,562.0,0.6875,0,0
1770.0,440.0,300,438.0,False,True,336.0,385.0,2,1,0.24858757062146894,0.751412429378531,1,0.1694915254237288,1,0.8727272727272727,49.0,1.46,1,1
6281.0,6229.0,1500,2875.0,False,True,3963.0,6208.0,1,1,0.9917210635249164,0.008278936475083586,0,0.23881547524279573,1,0.6383698453608248,2245.0,1.9166666666666667,0,2
5622.0,5223.0,1000,1785.0,False,True,3281.0,4494.0,2,1,0.9290288153681964,0.07097118463180363,0,0.17787264318747775,1,0.7300845571873609,1213.0,1.785,0,2
5492.0,5333.0,500,0.0,False,False,2641.0,4960.0,2,1,0.971048798252003,0.028951201747997087,0,0.09104151493080845,1,0.5324596774193548,2319.0,0.0,1,1
5065.0,5077.0,2000,5347.0,False,True,2768.0,5013.0,2,1,1.0023692003948668,0.0023692003948667323,0,0.39486673247778875,0,0.552164372631159,2245.0,2.6735,0,2
5837.0,5808.0,500,1471.0,False,False,2800.0,5761.0,1,1,0.9950316943635429,0.004968305636457084,0,0.08566044200788075,1,0.48602673147023084,2961.0,2.942,0,2
1206.0,1163.0,500,1433.0,False,True,780.0,1029.0,2,1,0.9643449419568823,0.03565505804311774,0,0.41459369817578773,0,0.7580174927113703,249.0,2.866,0,2
3930.0,4067.0,1000,2240.0,False,False,1891.0,3545.0,1,1,1.0348600508905852,0.03486005089058524,0,0.2544529262086514,1,0.5334273624823695,1654.0,2.24,0,1
5362.0,5243.0,1500,4595.0,False,True,2131.0,5027.0,1,1,0.9778067885117493,0.022193211488250653,0,0.27974636329727715,1,0.423910881241297,2896.0,3.0633333333333335,0,2
2328.0,2272.0,1500,0.0,False,False,1051.0,1945.0,2,1,0.9759450171821306,0.024054982817869417,0,0.6443298969072165,0,0.5403598971722365,894.0,0.0,1,1
1095.0,0.0,300,2414.0,False,False,864.0,1010.0,0,0,-1.0,-1.0,0,0.273972602739726,1,0.8554455445544554,146.0,8.046666666666667,0,0
1356.0,1408.0,500,5131.0,False,False,1064.0,1365.0,1,1,1.0383480825958702,0.038348082595870206,0,0.3687315634218289,0,0.7794871794871795,301.0,10.262,0,0
7360.0,7207.0,1000,147.0,True,False,5630.0,6329.0,1,1,0.9792119565217391,0.02078804347826087,0,0.1358695652173913,1,0.8895560120082161,699.0,0.147,1,2
4889.0,4787.0,1500,3996.0,False,True,1727.0,4512.0,1,1,0.979136837799141,0.02086316220085907,0,0.3068112088361628,1,0.38275709219858156,2785.0,2.664,0,2
4323.0,4047.0,1000,1491.0,False,True,1457.0,3878.0,1,1,0.9361554476058292,0.06384455239417071,0,0.2313208420078649,1,0.37570912841670967,2421.0,1.491,0,2
5293.0,5367.0,2000,3240.0,False,True,1726.0,4833.0,1,1,1.013980729265067,0.01398072926506707,0,0.3778575477045154,0,0.35712807779846883,3107.0,1.62,0,2
7062.0,6954.0,2000,0.0,True,True,4457.0,6107.0,1,1,0.9847068819031436,0.015293118096856415,0,0.2832058906825262,1,0.7298182413623711,1650.0,0.0,1,1
5944.0,5928.0,2000,4157.0,False,True,3952.0,5288.0,2,1,0.9973082099596231,0.0026917900403768506,0,0.3364737550471063,0,0.7473524962178517,1336.0,2.0785,0,2
1344.0,1356.0,1500,2103.0,False,False,1000.0,1263.0,2,1,1.0089285714285714,0.008928571428571428,0,1.1160714285714286,0,0.7917656373713381,263.0,1.402,0,0
6343.0,6231.0,1000,2435.0,False,True,2590.0,5958.0,2,1,0.9823427400283777,0.01765725997162226,0,0.15765410688948447,1,0.4347096341054045,3368.0,2.435,0,2
4053.0,0.0,2000,2417.0,False,False,2742.0,3892.0,0,0,-1.0,-1.0,0,0.4934616333580064,0,0.7045220966084276,1150.0,1.2085,0,2
5380.0,5365.0,500,3664.0,True,True,3177.0,4693.0,2,1,0.9972118959107806,0.0027881040892193307,0,0.09293680297397769,1,0.6769656935861922,1516.0,7.328,0,2
4999.0,5180.0,2000,1085.0,False,True,4554.0,4986.0,2,1,1.0362072414482897,0.036207241448289657,0,0.40008001600320064,0,0.9133574007220217,432.0,0.5425,0,1
2134.0,2054.0,2000,3032.0,True,True,881.0,1953.0,1,1,0.9625117150890347,0.03748828491096532,0,0.9372071227741331,0,0.4511008704557092,1072.0,1.516,0,1
5682.0,5382.0,2000,754.0,True,True,1550.0,4584.0,1,1,0.9472016895459345,0.05279831045406547,0,0.3519887363604365,0,0.3381326352530541,3034.0,0.377,0,2
