applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default,target,has_documentation,income_ratio,suspected_misrepresentation,income_covers_loan_3x,withdrawal_to_deposit_ratio,low_balance,employment_encoded
APP-1010,3612.0,3308.0,500,employed,2717.0,False,False,1647.0,2878.0,2,84.3,approved,repaid,,0,1,0.9158361018826136,0,1,0.5722724113968033,0,2
APP-1011,2677.0,2804.0,2000,unemployed,4215.0,False,False,1688.0,2627.0,1,49.1,denied,repaid,,0,1,1.0474411654837505,0,0,0.6425580510087552,0,0
APP-1012,1483.0,589.0,1500,unemployed,1153.0,False,False,167.0,536.0,2,23.9,denied,repaid,,0,1,0.39716790289952797,1,0,0.31156716417910446,0,0
APP-1013,4388.0,4509.0,1000,employed,2944.0,False,False,2724.0,4373.0,1,83.8,approved,repaid,,0,1,1.0275752051048315,0,1,0.6229133318088269,0,2
APP-1014,6205.0,,500,self_employed,0.0,True,False,2828.0,5780.0,0,38.6,denied,defaulted,143.0,1,0,-1.0,0,1,0.4892733564013841,1,1
APP-1015,1345.0,1312.0,1000,unemployed,2270.0,False,True,1164.0,1289.0,1,52.5,flagged_for_review,repaid,,0,1,0.9754646840148699,0,0,0.9030256012412723,0,0
APP-1016,6288.0,6318.0,1000,employed,3003.0,False,False,2246.0,6292.0,2,86.4,approved,repaid,,0,1,1.0047709923664123,0,1,0.35696122059758423,0,2
APP-1017,4648.0,4562.0,2000,employed,0.0,True,True,2381.0,3979.0,2,66.8,flagged_for_review,repaid,,0,1,0.9814974182444062,0,0,0.5983915556672531,1,2
APP-1018,1394.0,1394.0,500,unemployed,1694.0,False,False,1161.0,1267.0,1,57.6,flagged_for_review,defaulted,148.0,1,1,1.0,0,0,0.9163378058405682,0,0
APP-1019,2827.0,2891.0,2000,employed,3074.0,False,True,2432.0,2746.0,2,64.6,flagged_for_review,repaid,,0,1,1.0226388397594623,0,0,0.8856518572469045,0,2
APP-1020,6118.0,5850.0,2000,self_employed,0.0,False,False,3961.0,5240.0,2,70.4,flagged_for_review,repaid,,0,1,0.9561948349133704,0,1,0.7559160305343512,1,1
APP-1021,4925.0,5059.0,500,employed,4003.0,False,True,3076.0,4503.0,1,89.2,approved,repaid,,0,1,1.0272081218274112,0,1,0.6831001554519209,0,2
APP-1022,1627.0,,2000,unemployed,2531.0,False,False,763.0,1582.0,0,22.2,denied,defaulted,147.0,1,0,-1.0,0,0,0.4823008849557522,0,0
APP-1023,2425.0,2281.0,1500,unemployed,3075.0,False,False,1225.0,2274.0,2,50.1,flagged_for_review,defaulted,68.0,1,1,0.9406185567010309,0,0,0.538698328935796,0,0
APP-1024,1013.0,918.0,2000,unemployed,1381.0,False,False,318.0,887.0,1,51.9,flagged_for_review,defaulted,63.0,1,1,0.9062191510365252,0,0,0.35851183765501693,0,0
APP-1025,6495.0,,500,employed,0.0,False,True,4891.0,6031.0,0,53.4,flagged_for_review,repaid,,0,0,-1.0,0,1,0.8109766207925717,1,2
APP-1026,3367.0,3222.0,500,self_employed,2801.0,False,False,1507.0,2953.0,2,78.9,approved,repaid,,0,1,0.9569349569349569,0,1,0.5103284795123603,0,1
APP-1027,6163.0,6291.0,500,self_employed,1876.0,False,True,4299.0,5857.0,2,82.7,approved,defaulted,17.0,1,1,1.020769105954892,0,1,0.7339935120368789,0,1
APP-1029,2531.0,2444.0,2000,self_employed,3631.0,False,True,1361.0,2261.0,2,61.5,flagged_for_review,repaid,,0,1,0.9656262346898459,0,0,0.6019460415745246,0,1
APP-1030,4920.0,4909.0,2000,employed,3143.0,False,True,2856.0,4323.0,2,78.1,approved,repaid,,0,1,0.9977642276422765,0,0,0.6606523247744622,0,2
APP-1031,6835.0,2508.0,3000,employed,4882.0,False,True,2030.0,2472.0,1,48.0,denied,defaulted,163.0,1,1,0.3669348939283102,1,0,0.8211974110032363,0,2
APP-1032,6645.0,6160.0,300,employed,2231.0,False,True,2594.0,5933.0,1,91.6,approved,repaid,,0,1,0.927012791572611,0,1,0.43721557390864657,0,2
APP-1033,4061.0,4037.0,300,employed,963.0,False,False,2149.0,3844.0,1,84.4,approved,repaid,,0,1,0.9940901255848313,0,1,0.5590530697190427,0,2
APP-1034,3021.0,,1500,employed,1717.0,False,False,1153.0,2998.0,0,46.4,denied,repaid,,0,0,-1.0,0,0,0.3845897264843229,0,2
APP-1035,6338.0,6440.0,1000,self_employed,2623.0,False,False,2008.0,5749.0,2,80.5,approved,defaulted,125.0,1,1,1.016093404859577,0,1,0.3492781353278831,0,1
APP-1036,3800.0,3650.0,1000,employed,3524.0,False,True,2181.0,3147.0,2,89.1,approved,repaid,,0,1,0.9605263157894737,0,1,0.6930409914204004,0,2
APP-1037,2340.0,2360.0,1500,self_employed,0.0,True,False,972.0,2298.0,2,45.3,denied,defaulted,109.0,1,1,1.0085470085470085,0,0,0.42297650130548303,1,1
APP-1038,6856.0,6874.0,500,employed,2013.0,False,False,2329.0,6872.0,1,86.6,approved,repaid,,0,1,1.0026254375729289,0,1,0.3389115250291036,0,2
APP-1039,4314.0,4506.0,1500,employed,4414.0,False,True,3728.0,4221.0,2,75.9,approved,defaulted,59.0,1,1,1.0445062586926286,0,0,0.8832030324567638,0,2
APP-1040,4936.0,4602.0,1000,employed,1640.0,False,True,2558.0,3952.0,1,89.5,approved,repaid,,0,1,0.9323338735818476,0,1,0.6472672064777328,0,2
APP-1041,500.0,491.0,1500,self_employed,3397.0,False,False,184.0,475.0,1,57.6,flagged_for_review,repaid,,0,1,0.982,0,0,0.3873684210526316,0,1
APP-1042,6273.0,6212.0,2000,employed,2740.0,True,True,1790.0,5349.0,2,86.7,approved,defaulted,175.0,1,1,0.9902757851107923,0,1,0.3346419891568517,0,2
APP-1043,4816.0,5056.0,500,self_employed,3434.0,False,False,1779.0,4707.0,1,80.2,approved,repaid,,0,1,1.0498338870431894,0,1,0.37794773741236454,0,1
APP-1044,3945.0,3670.0,3000,self_employed,785.0,False,False,1984.0,3272.0,2,55.4,flagged_for_review,repaid,,0,1,0.9302915082382763,0,0,0.6063569682151589,0,1
APP-1045,7083.0,6931.0,1500,self_employed,792.0,True,False,5026.0,6842.0,2,70.7,flagged_for_review,repaid,,0,1,0.9785401665960751,0,1,0.7345805320081847,0,1
APP-1046,6800.0,6473.0,3000,employed,2030.0,True,True,4258.0,5940.0,2,71.6,flagged_for_review,defaulted,92.0,1,1,0.9519117647058823,0,0,0.7168350168350168,0,2
APP-1047,4262.0,1570.0,500,employed,0.0,True,True,609.0,1546.0,1,51.6,flagged_for_review,defaulted,176.0,1,1,0.3683716564992961,1,1,0.39391979301423025,1,2
APP-1048,4068.0,,1500,self_employed,1595.0,False,False,2591.0,3640.0,0,37.1,denied,defaulted,59.0,1,0,-1.0,0,0,0.7118131868131868,0,1
APP-1049,5930.0,5379.0,1000,employed,2379.0,False,False,2751.0,4885.0,1,84.4,approved,repaid,,0,1,0.9070826306913997,0,1,0.5631525076765609,0,2
APP-1050,7770.0,7660.0,2000,self_employed,4677.0,False,True,4576.0,7600.0,2,84.0,approved,repaid,,0,1,0.9858429858429858,0,1,0.6021052631578947,0,1
APP-1051,3216.0,3056.0,1500,employed,2604.0,False,True,2209.0,2690.0,2,76.5,approved,repaid,,0,1,0.9502487562189055,0,0,0.8211895910780669,0,2
APP-1052,1452.0,1346.0,1000,unemployed,2938.0,False,False,651.0,1261.0,2,50.3,flagged_for_review,defaulted,95.0,1,1,0.9269972451790633,0,0,0.5162569389373514,0,0
APP-1053,3993.0,3788.0,3000,self_employed,3747.0,False,False,1361.0,3440.0,2,57.5,flagged_for_review,repaid,,0,1,0.9486601552717255,0,0,0.39563953488372094,0,1
APP-1054,852.0,,1000,unemployed,553.0,False,True,714.0,823.0,0,24.3,denied,defaulted,178.0,1,0,-1.0,0,0,0.8675577156743621,0,0
APP-1055,1692.0,1764.0,500,employed,1752.0,False,True,672.0,1534.0,2,91.6,approved,defaulted,160.0,1,1,1.0425531914893618,0,1,0.4380704041720991,0,2
APP-1056,5873.0,5798.0,1500,self_employed,5638.0,False,False,2607.0,5308.0,1,79.1,approved,repaid,,0,1,0.9872296952153925,0,1,0.491145440844009,0,1
APP-1057,6912.0,7066.0,1500,employed,1881.0,True,True,5122.0,6746.0,2,82.4,approved,repaid,,0,1,1.0222800925925926,0,1,0.7592647494811741,0,2
APP-1058,5977.0,5759.0,1000,employed,3675.0,False,True,3905.0,5246.0,2,88.6,approved,repaid,,0,1,0.9635268529362556,0,1,0.7443766679374761,0,2
APP-1059,500.0,518.0,1000,self_employed,3446.0,False,False,365.0,445.0,1,53.3,flagged_for_review,defaulted,23.0,1,1,1.036,0,0,0.8202247191011236,0,1
APP-1060,7384.0,7181.0,5000,self_employed,0.0,False,False,2879.0,6863.0,2,51.3,flagged_for_review,repaid,,0,1,0.9725081256771397,0,0,0.4194958472971004,1,1
APP-1061,3257.0,3212.0,2000,unemployed,2466.0,False,True,1572.0,2972.0,2,56.2,flagged_for_review,repaid,,0,1,0.986183604544059,0,0,0.5289367429340511,0,0
APP-1063,6003.0,6063.0,500,employed,2495.0,False,True,3722.0,5711.0,2,89.5,approved,repaid,,0,1,1.0099950024987505,0,1,0.6517247417264928,0,2
APP-1064,3899.0,3841.0,5000,employed,869.0,False,True,1860.0,3794.0,1,68.6,flagged_for_review,repaid,,0,1,0.9851243908694537,0,0,0.49024775962045336,0,2
APP-1065,500.0,470.0,2000,self_employed,325.0,False,True,305.0,408.0,2,54.0,flagged_for_review,repaid,,0,1,0.94,0,0,0.7475490196078431,1,1
APP-1066,5686.0,5242.0,3000,employed,1286.0,False,True,1477.0,4920.0,1,70.5,flagged_for_review,repaid,,0,1,0.92191347168484,0,0,0.30020325203252035,0,2
APP-1067,7184.0,2556.0,1000,employed,1853.0,False,True,831.0,2452.0,2,64.1,flagged_for_review,repaid,,0,1,0.35579064587973275,1,1,0.3389070146818923,0,2
APP-1068,6057.0,5896.0,2000,employed,3777.0,False,True,2949.0,5074.0,2,90.2,approved,defaulted,89.0,1,1,0.9734191844147267,0,1,0.581198265668112,0,2
APP-1069,6184.0,5655.0,2000,employed,4726.0,False,True,4453.0,4826.0,1,86.8,approved,repaid,,0,1,0.9144566623544631,0,1,0.9227103191048487,0,2
APP-1070,5126.0,4918.0,1000,employed,4095.0,False,True,3975.0,4522.0,2,87.2,approved,repaid,,0,1,0.9594225516972298,0,1,0.8790358248562583,0,2
APP-1071,7116.0,6954.0,1500,employed,3290.0,False,True,6373.0,6736.0,1,86.5,approved,repaid,,0,1,0.9772344013490725,0,1,0.9461104513064132,0,2
APP-1072,5615.0,5750.0,1500,employed,493.0,True,True,2870.0,5026.0,1,78.3,approved,repaid,,0,1,1.0240427426536065,0,1,0.5710306406685237,1,2
APP-1073,3708.0,3380.0,1000,employed,1387.0,False,True,1089.0,3297.0,1,92.7,approved,repaid,,0,1,0.9115426105717368,0,1,0.3303002729754322,0,2
APP-1074,1799.0,1713.0,2000,unemployed,2315.0,False,False,811.0,1625.0,2,50.5,flagged_for_review,defaulted,166.0,1,1,0.952195664257921,0,0,0.4990769230769231,0,0
APP-1075,6047.0,6188.0,2000,employed,1051.0,False,True,4117.0,5569.0,1,88.6,approved,defaulted,27.0,1,1,1.0233173474450141,0,1,0.7392709642664751,0,2
APP-1076,4335.0,4323.0,3000,employed,2866.0,True,True,1555.0,4009.0,1,63.6,flagged_for_review,defaulted,64.0,1,1,0.9972318339100346,0,0,0.3878772761287104,0,2
APP-1077,5351.0,5049.0,2000,self_employed,3081.0,False,False,2486.0,5023.0,1,67.8,flagged_for_review,repaid,,0,1,0.9435619510371893,0,0,0.4949233525781406,0,1
APP-1078,5445.0,5591.0,1000,employed,2804.0,False,False,1660.0,4934.0,1,86.6,approved,repaid,,0,1,1.026813590449954,0,1,0.3364410214835833,0,2
APP-1079,1866.0,1817.0,1000,unemployed,3538.0,False,False,1023.0,1681.0,2,49.4,denied,repaid,,0,1,0.9737406216505895,0,0,0.6085663295657346,0,0
APP-1080,5273.0,5140.0,2000,self_employed,643.0,True,True,2114.0,4850.0,2,68.4,flagged_for_review,defaulted,88.0,1,1,0.9747771666982742,0,0,0.43587628865979383,0,1
APP-1081,5467.0,,1000,employed,3399.0,False,False,1710.0,4760.0,0,57.9,flagged_for_review,defaulted,30.0,1,0,-1.0,0,1,0.3592436974789916,0,2
APP-1082,7550.0,7868.0,500,employed,957.0,False,True,3823.0,6739.0,2,90.3,approved,repaid,,0,1,1.0421192052980133,0,1,0.5672948508680813,0,2
APP-1083,500.0,477.0,1500,self_employed,589.0,False,False,215.0,406.0,1,56.2,flagged_for_review,repaid,,0,1,0.954,0,0,0.5295566502463054,0,1
APP-1084,1806.0,1663.0,500,unemployed,2798.0,False,False,971.0,1495.0,1,71.5,flagged_for_review,repaid,,0,1,0.9208194905869325,0,1,0.6494983277591974,0,0
APP-1085,6412.0,6084.0,1500,employed,3824.0,True,True,4122.0,5239.0,1,82.1,approved,repaid,,0,1,0.9488459139114162,0,1,0.7867913723993128,0,2
APP-1086,500.0,452.0,1000,self_employed,2732.0,False,False,164.0,439.0,2,57.8,flagged_for_review,repaid,,0,1,0.904,0,0,0.3735763097949886,0,1
APP-1087,5597.0,5055.0,1000,employed,2031.0,True,True,4114.0,5053.0,2,81.9,approved,defaulted,58.0,1,1,0.9031624084330891,0,1,0.8141698001187413,0,2
APP-1088,621.0,596.0,5000,unemployed,2465.0,False,False,162.0,512.0,2,52.3,flagged_for_review,defaulted,100.0,1,1,0.9597423510466989,0,0,0.31640625,0,0
APP-1089,4673.0,4865.0,2000,employed,2205.0,False,True,2617.0,4451.0,2,78.9,approved,repaid,,0,1,1.041087096083886,0,0,0.5879577623006066,0,2
APP-1090,817.0,842.0,2000,unemployed,311.0,True,True,490.0,719.0,1,42.7,denied,defaulted,136.0,1,1,1.0305997552019583,0,0,0.6815020862308763,1,0
APP-1091,7278.0,7109.0,1500,self_employed,136.0,True,False,5703.0,6185.0,2,62.8,flagged_for_review,repaid,,0,1,0.976779334982138,0,1,0.922069523039612,1,1
APP-1093,3823.0,1288.0,2000,employed,2120.0,False,True,472.0,1171.0,1,41.0,denied,defaulted,147.0,1,1,0.3369081872874706,1,0,0.4030742954739539,0,2
APP-1094,4444.0,4143.0,1500,employed,2017.0,False,True,2613.0,4106.0,1,78.4,approved,repaid,,0,1,0.9322682268226823,0,0,0.6363857769118363,0,2
APP-1095,2892.0,2614.0,5000,employed,3014.0,False,True,1324.0,2377.0,1,67.9,flagged_for_review,defaulted,160.0,1,1,0.9038727524204703,0,0,0.557004627681952,0,2
APP-1097,6353.0,,3000,employed,2844.0,False,True,2412.0,5634.0,0,52.0,flagged_for_review,repaid,,0,0,-1.0,0,0,0.4281150159744409,0,2
APP-1098,4003.0,4125.0,1000,self_employed,1783.0,False,False,2193.0,3506.0,1,77.7,approved,repaid,,0,1,1.0304771421433925,0,1,0.625499144324016,0,1
APP-1099,7279.0,7254.0,1500,employed,4735.0,False,False,2840.0,7144.0,2,86.0,approved,repaid,,0,1,0.996565462288776,0,1,0.3975363941769317,0,2
APP-1100,5766.0,5388.0,500,employed,2121.0,False,True,3640.0,4646.0,1,88.2,approved,repaid,,0,1,0.9344432882414152,0,1,0.7834696513129574,0,2
APP-1101,1770.0,,1500,unemployed,5511.0,False,False,1208.0,1761.0,0,20.1,denied,defaulted,38.0,1,0,-1.0,0,0,0.6859738784781374,0,0
APP-1102,5907.0,,1500,self_employed,2528.0,False,True,1803.0,5137.0,0,58.0,flagged_for_review,repaid,,0,0,-1.0,0,1,0.35098306404516255,0,1
APP-1103,2953.0,3057.0,5000,unemployed,1679.0,False,True,2525.0,2876.0,2,52.7,flagged_for_review,defaulted,160.0,1,1,1.0352184219437859,0,0,0.8779554937413073,0,0
APP-1104,500.0,504.0,5000,unemployed,651.0,False,True,353.0,504.0,2,54.5,flagged_for_review,repaid,,0,1,1.008,0,0,0.7003968253968254,0,0
APP-1105,6335.0,,5000,employed,0.0,True,True,2788.0,5516.0,0,27.9,denied,defaulted,118.0,1,0,-1.0,0,0,0.5054387237128354,1,2
APP-1106,5258.0,5195.0,1000,employed,513.0,False,True,1565.0,4747.0,1,92.7,approved,repaid,,0,1,0.9880182578927349,0,1,0.3296819043606488,0,2
APP-1107,2895.0,2740.0,5000,self_employed,681.0,False,True,1884.0,2650.0,1,60.4,flagged_for_review,repaid,,0,1,0.9464594127806563,0,0,0.7109433962264151,0,1
APP-1108,7464.0,7836.0,1000,self_employed,2592.0,False,False,3636.0,6699.0,1,78.6,approved,repaid,,0,1,1.04983922829582,0,1,0.5427675772503359,0,1
APP-1111,3577.0,3446.0,1500,employed,3923.0,False,True,993.0,3052.0,2,81.5,approved,repaid,,0,1,0.9633771316745876,0,0,0.32536041939711663,0,2
APP-1113,2949.0,2805.0,3000,employed,5119.0,False,False,2565.0,2766.0,1,58.2,flagged_for_review,repaid,,0,1,0.9511698880976602,0,0,0.9273318872017353,0,2
APP-1114,6272.0,5672.0,1500,employed,236.0,True,True,1582.0,4975.0,2,80.8,approved,repaid,,0,1,0.9043367346938775,0,1,0.3179899497487437,1,2
APP-1115,3151.0,3023.0,2000,employed,1774.0,True,False,1981.0,2588.0,1,53.8,flagged_for_review,defaulted,25.0,1,1,0.9593779752459537,0,0,0.7654559505409583,0,2
APP-1116,5828.0,6059.0,500,employed,1191.0,False,True,2523.0,5684.0,1,91.6,approved,repaid,,0,1,1.0396362388469458,0,1,0.44387755102040816,0,2
APP-1117,4571.0,4543.0,2000,self_employed,3405.0,False,False,3098.0,4098.0,1,65.2,flagged_for_review,repaid,,0,1,0.9938744257274119,0,0,0.7559785261102977,0,1
APP-1118,3955.0,3609.0,1500,employed,0.0,False,True,2843.0,3288.0,1,70.1,flagged_for_review,defaulted,79.0,1,1,0.9125158027812895,0,0,0.8646593673965937,1,2
APP-1119,5873.0,6065.0,300,employed,0.0,True,True,1924.0,5264.0,2,80.3,approved,repaid,,0,1,1.0326919802485952,0,1,0.3655015197568389,1,2
APP-1120,5461.0,5135.0,500,self_employed,1839.0,False,True,2249.0,4941.0,2,85.4,approved,repaid,,0,1,0.9403039736312031,0,1,0.45517101801254806,0,1
APP-1121,1599.0,1498.0,500,unemployed,4327.0,False,False,444.0,1408.0,2,74.8,flagged_for_review,repaid,,0,1,0.9368355222013759,0,1,0.3153409090909091,0,0
APP-1122,6146.0,5805.0,2000,self_employed,2339.0,False,False,1725.0,5252.0,2,80.7,approved,repaid,,0,1,0.9445167588675561,0,1,0.32844630616907844,0,1
APP-1123,2575.0,,500,self_employed,0.0,True,True,720.0,2255.0,0,46.3,denied,defaulted,80.0,1,0,-1.0,0,1,0.31929046563192903,1,1
APP-1124,5886.0,5778.0,1000,self_employed,204.0,True,False,4452.0,5426.0,2,63.8,flagged_for_review,repaid,,0,1,0.981651376146789,0,1,0.8204939181717655,1,1
APP-1125,2653.0,2583.0,1000,employed,4509.0,False,True,1233.0,2497.0,2,79.8,approved,repaid,,0,1,0.9736147757255936,0,0,0.4937925510612735,0,2
APP-1126,5143.0,5182.0,1500,employed,1068.0,False,True,2884.0,4648.0,1,89.8,approved,repaid,,0,1,1.0075831226910363,0,1,0.6204819277108434,0,2
APP-1127,4605.0,,2000,employed,586.0,False,True,3193.0,3932.0,0,48.1,denied,defaulted,174.0,1,0,-1.0,0,0,0.8120549338758901,0,2
APP-1128,6019.0,6123.0,1500,employed,4216.0,False,True,3358.0,5402.0,2,89.8,approved,repaid,,0,1,1.0172786177105833,0,1,0.6216216216216216,0,2
APP-1129,4547.0,4212.0,1500,employed,3517.0,True,True,2322.0,4011.0,1,84.2,approved,defaulted,171.0,1,1,0.9263250494831757,0,1,0.5789080029917726,0,2
APP-1130,7442.0,7571.0,1000,self_employed,3911.0,False,True,2325.0,7559.0,2,86.9,approved,repaid,,0,1,1.0173340499865628,0,1,0.307580367773515,0,1
APP-1131,6098.0,6095.0,1000,employed,575.0,False,True,3475.0,5193.0,1,89.3,approved,repaid,,0,1,0.9995080354214496,0,1,0.6691700365877142,0,2
APP-1134,2908.0,2908.0,1000,self_employed,2503.0,False,True,1220.0,2610.0,1,74.1,flagged_for_review,repaid,,0,1,1.0,0,0,0.4674329501915709,0,1
APP-1135,2697.0,2460.0,2000,employed,2547.0,False,True,1654.0,2240.0,2,66.1,flagged_for_review,repaid,,0,1,0.9121245828698554,0,0,0.7383928571428572,0,2
APP-1136,1613.0,1658.0,1000,self_employed,4217.0,False,True,1179.0,1638.0,2,60.3,flagged_for_review,repaid,,0,1,1.027898326100434,0,0,0.7197802197802198,0,1
APP-1138,3475.0,3205.0,1000,employed,3290.0,False,True,1467.0,3098.0,1,91.3,approved,repaid,,0,1,0.9223021582733812,0,1,0.473531310522918,0,2
APP-1139,4634.0,4572.0,2000,employed,355.0,True,True,1969.0,4157.0,2,68.0,flagged_for_review,repaid,,0,1,0.9866206301251619,0,0,0.4736588886216021,1,2
APP-1140,6403.0,,300,self_employed,3284.0,False,False,5357.0,6222.0,0,46.9,denied,repaid,,0,0,-1.0,0,1,0.8609771777563484,0,1
APP-1141,4798.0,4373.0,1000,employed,1288.0,False,True,1250.0,4054.0,2,92.9,approved,repaid,,0,1,0.9114214255939975,0,1,0.30833744449926,0,2
APP-1142,4118.0,4275.0,1000,self_employed,779.0,False,True,1529.0,3659.0,2,85.8,approved,defaulted,30.0,1,1,1.0381253035454103,0,1,0.41787373599344085,0,1
APP-1143,7147.0,7476.0,2000,employed,1085.0,False,True,5166.0,7416.0,2,89.0,approved,repaid,,0,1,1.0460333006856024,0,1,0.6966019417475728,0,2
APP-1144,6623.0,6563.0,5000,employed,0.0,True,True,4704.0,5660.0,1,53.2,flagged_for_review,defaulted,15.0,1,1,0.9909406613317228,0,0,0.831095406360424,1,2
APP-1147,3562.0,3381.0,1500,self_employed,3179.0,False,False,1930.0,2915.0,1,66.1,flagged_for_review,defaulted,48.0,1,1,0.9491858506457047,0,0,0.6620926243567753,0,1
APP-1149,1610.0,1670.0,2000,self_employed,4532.0,False,True,1145.0,1626.0,2,60.5,flagged_for_review,repaid,,0,1,1.0372670807453417,0,0,0.7041820418204182,0,1
APP-1150,5833.0,6086.0,300,self_employed,2549.0,False,False,5035.0,6073.0,2,75.7,approved,repaid,,0,1,1.0433739070804047,0,1,0.8290795323563313,0,1
APP-1152,5655.0,5312.0,1500,self_employed,4100.0,False,True,1512.0,4737.0,1,86.8,approved,repaid,,0,1,0.9393457117595049,0,1,0.31918936035465484,0,1
APP-1153,4243.0,3967.0,300,self_employed,1059.0,False,True,2762.0,3788.0,1,82.7,approved,repaid,,0,1,0.9349516851284468,0,1,0.7291446673706441,0,1
APP-1154,7314.0,,1000,self_employed,0.0,False,False,3981.0,6991.0,0,43.8,denied,defaulted,116.0,1,0,-1.0,0,1,0.5694464311257331,1,1
APP-1155,3532.0,3413.0,3000,self_employed,2300.0,True,True,998.0,3259.0,1,58.4,flagged_for_review,defaulted,129.0,1,1,0.9663080407701019,0,0,0.30622890457195456,0,1
APP-1156,4473.0,4236.0,3000,employed,0.0,True,True,2898.0,4144.0,1,54.5,flagged_for_review,repaid,,0,1,0.9470154258886653,0,0,0.6993243243243243,1,2
APP-1157,4423.0,4229.0,2000,self_employed,5681.0,False,False,1385.0,3650.0,1,69.0,flagged_for_review,repaid,,0,1,0.9561383676237848,0,0,0.37945205479452054,0,1
APP-1158,3283.0,3260.0,5000,self_employed,4183.0,True,False,1542.0,2824.0,1,50.0,flagged_for_review,defaulted,169.0,1,1,0.9929942126104173,0,0,0.5460339943342776,0,1
APP-1159,7299.0,7404.0,2000,employed,5246.0,False,True,3291.0,7005.0,2,91.3,approved,defaulted,164.0,1,1,1.0143855322646937,0,1,0.4698072805139186,0,2
APP-1160,5319.0,5374.0,300,self_employed,2094.0,False,False,2854.0,5337.0,2,78.7,approved,repaid,,0,1,1.0103402895281068,0,1,0.5347573543189057,0,1
APP-1161,2901.0,2965.0,1000,employed,2826.0,False,True,1692.0,2728.0,2,78.5,approved,repaid,,0,1,1.0220613581523612,0,0,0.6202346041055719,0,2
APP-1162,5551.0,5023.0,300,employed,1311.0,False,True,2664.0,4993.0,1,90.7,approved,repaid,,0,1,0.904882003242659,0,1,0.5335469657520528,0,2
APP-1163,4424.0,4013.0,300,self_employed,3324.0,False,True,2621.0,3976.0,2,83.4,approved,repaid,,0,1,0.9070976491862568,0,1,0.65920523138833,0,1
APP-1164,5938.0,6047.0,500,employed,177.0,False,True,2712.0,5959.0,1,85.4,approved,repaid,,0,1,1.0183563489390368,0,1,0.45510991777143817,1,2
APP-1165,6869.0,6731.0,1500,self_employed,0.0,True,False,4734.0,6640.0,2,64.9,flagged_for_review,repaid,,0,1,0.9799097394089387,0,1,0.7129518072289157,1,1
APP-1167,5185.0,4707.0,3000,employed,0.0,False,True,2041.0,4580.0,2,63.0,flagged_for_review,defaulted,59.0,1,1,0.9078109932497589,0,0,0.44563318777292577,1,2
APP-1168,7931.0,7442.0,1500,employed,4217.0,True,False,4475.0,7101.0,2,77.7,approved,repaid,,0,1,0.9383432101878704,0,1,0.6301929305731587,0,2
APP-1170,4552.0,4683.0,1500,self_employed,0.0,True,False,2717.0,4074.0,2,65.3,flagged_for_review,repaid,,0,1,1.0287785588752196,0,1,0.6669121256750122,1,1
APP-1171,500.0,519.0,3000,unemployed,3938.0,False,False,243.0,451.0,1,50.1,flagged_for_review,repaid,,0,1,1.038,0,0,0.5388026607538803,0,0
APP-1172,4338.0,4230.0,1000,self_employed,3427.0,False,False,2590.0,3610.0,2,76.8,approved,repaid,,0,1,0.975103734439834,0,1,0.7174515235457064,0,1
APP-1173,5006.0,4915.0,1000,employed,0.0,False,True,1357.0,4264.0,2,86.8,approved,repaid,,0,1,0.9818218138234119,0,1,0.3182457786116323,1,2
APP-1174,4921.0,5044.0,3000,self_employed,1415.0,False,True,2693.0,4983.0,2,62.1,flagged_for_review,repaid,,0,1,1.0249949197317618,0,0,0.540437487457355,0,1
APP-1178,2122.0,2161.0,1500,self_employed,1852.0,False,True,1447.0,1995.0,1,60.2,flagged_for_review,repaid,,0,1,1.0183788878416589,0,0,0.72531328320802,0,1
APP-1179,7528.0,7802.0,5000,employed,971.0,False,True,5394.0,6798.0,1,65.6,flagged_for_review,repaid,,0,1,1.0363974495217854,0,0,0.793468667255075,0,2
APP-1180,1618.0,1509.0,300,unemployed,2710.0,False,False,554.0,1483.0,2,74.3,flagged_for_review,defaulted,137.0,1,1,0.9326328800988876,0,1,0.3735670937289278,0,0
APP-1181,3680.0,3601.0,3000,employed,1675.0,False,True,3062.0,3244.0,1,64.1,flagged_for_review,defaulted,52.0,1,1,0.9785326086956522,0,0,0.9438964241676943,0,2
APP-1182,5082.0,5216.0,300,self_employed,1197.0,False,False,3456.0,4980.0,2,77.1,approved,repaid,,0,1,1.0263675718221172,0,1,0.6939759036144578,0,1
APP-1184,4497.0,4583.0,500,employed,5054.0,False,True,1958.0,4240.0,1,91.4,approved,repaid,,0,1,1.0191238603513453,0,1,0.46179245283018866,0,2
APP-1185,1766.0,,2000,unemployed,1375.0,False,True,1155.0,1717.0,0,26.3,denied,defaulted,90.0,1,0,-1.0,0,0,0.6726849155503786,0,0
APP-1186,1770.0,440.0,300,self_employed,438.0,False,True,336.0,385.0,2,46.8,denied,repaid,,0,1,0.24858757062146894,1,1,0.8727272727272727,1,1
APP-1187,6281.0,6229.0,1500,employed,2875.0,False,True,3963.0,6208.0,1,89.6,approved,repaid,,0,1,0.9917210635249164,0,1,0.6383698453608248,0,2
