stated_monthly_income,loan_amount,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,has_documentation,income_ratio,income_covers_loan_3x,suspected_misrepresentation,withdrawal_to_deposit_ratio,low_balance,employment_encoded
6559.0,500,0.0,True,True,4412.0,6041.0,1,1,0.9707272450068608,1,0,0.7303426585002483,1,2
2436.0,1000,2228.0,False,True,950.0,2374.0,2,1,1.019704433497537,0,0,0.4001684919966302,0,1
5691.0,1000,1329.0,False,False,3221.0,5156.0,2,1,0.907046213319276,1,0,0.6247090768037238,0,1
3392.0,500,3828.0,False,False,2315.0,2845.0,2,1,0.9236438679245284,1,0,0.8137082601054482,0,2
2669.0,1500,1411.0,False,True,1386.0,2356.0,1,1,0.9595354065192956,0,0,0.5882852292020373,0,2
5565.0,300,1229.0,False,True,2496.0,4956.0,1,1,0.9507637017070979,1,0,0.5036319612590799,0,2
2942.0,1500,3500.0,False,False,1157.0,2642.0,1,1,1.0496261046906865,0,0,0.43792581377744133,0,1
3696.0,500,5091.0,False,True,1378.0,3609.0,0,0,-1.0,1,0,0.3818232197284566,0,2
6272.0,300,398.0,False,True,3030.0,5555.0,2,1,1.0325255102040816,1,0,0.5454545454545454,1,1
3216.0,1000,2438.0,False,True,1835.0,2816.0,0,0,-1.0,1,0,0.6516335227272727,0,2
7464.0,3000,6123.0,False,True,2133.0,6143.0,1,1,0.9510986066452305,0,0,0.34722448315155463,0,2
3912.0,2000,2100.0,True,False,2334.0,3371.0,0,0,-1.0,0,0,0.692376149510531,0,1
5958.0,2000,2093.0,False,True,4498.0,4757.0,1,1,0.9350453172205438,0,0,0.9455539205381543,0,2
4507.0,3000,3183.0,False,False,3585.0,3868.0,0,0,-1.0,0,0,0.9268355739400207,0,2
5905.0,5000,2062.0,False,True,4549.0,5422.0,2,1,1.0018628281117696,0,0,0.8389893028402804,0,2
2945.0,1500,3698.0,False,False,770.0,2448.0,2,1,0.9565365025466893,0,0,0.3145424836601307,0,1
7618.0,1000,0.0,False,False,6085.0,7228.0,0,0,-1.0,1,0,0.8418649695628113,1,1
3497.0,500,1375.0,False,True,1018.0,3027.0,1,1,0.9791249642550758,1,0,0.33630657416584075,0,2
4230.0,5000,1465.0,False,True,2416.0,3695.0,2,1,0.9569739952718677,0,0,0.6538565629228688,0,2
4657.0,1000,959.0,False,True,1800.0,4327.0,1,1,1.0362894567318015,1,0,0.41599260457591863,0,2
1156.0,1000,723.0,False,True,864.0,1072.0,2,1,1.0121107266435987,0,0,0.8059701492537313,0,2
4713.0,1000,167.0,True,True,3684.0,4656.0,2,1,1.03946530872056,1,0,0.7912371134020618,1,2
1408.0,1000,2412.0,False,False,1142.0,1375.0,2,1,1.0362215909090908,0,0,0.8305454545454546,0,0
6177.0,1500,1726.0,False,True,2462.0,5559.0,1,1,0.9085316496681237,1,0,0.442885411045152,0,2
4971.0,1000,134.0,False,True,3568.0,4611.0,0,0,-1.0,1,0,0.773801778356105,1,2
4915.0,2000,2955.0,False,True,2403.0,4526.0,0,0,-1.0,0,0,0.5309323906319046,0,1
2309.0,3000,1460.0,True,True,840.0,2216.0,2,1,0.996102208748376,0,0,0.37906137184115524,0,1
2738.0,500,1563.0,False,True,1885.0,2485.0,1,1,1.0416362308254201,1,0,0.7585513078470825,0,1
2698.0,3000,2706.0,False,False,2129.0,2285.0,1,1,0.9169755374351372,0,0,0.9317286652078774,0,0
6073.0,1000,3786.0,True,True,1821.0,5546.0,0,0,-1.0,1,0,0.3283447529751172,0,2
500.0,1000,1576.0,False,True,159.0,441.0,2,1,0.928,0,0,0.36054421768707484,0,0
5658.0,2000,2982.0,False,True,2198.0,5779.0,2,1,1.034110993283846,0,0,0.3803426198304205,0,2
5029.0,1000,2848.0,False,True,3022.0,5212.0,1,1,1.0447405050705905,1,0,0.5798158096699924,0,2
6009.0,300,3319.0,False,True,2499.0,5111.0,2,1,0.9718755200532535,1,0,0.4889454118567795,0,2
1528.0,1000,2059.0,False,False,1026.0,1244.0,2,1,0.9155759162303665,0,0,0.8247588424437299,0,0
4469.0,2000,632.0,False,False,877.0,1442.0,2,1,0.33206533900201385,0,1,0.6081830790568654,0,2
4140.0,1000,1306.0,False,True,609.0,990.0,1,1,0.25772946859903384,1,1,0.6151515151515151,0,2
4388.0,1500,2514.0,False,False,2941.0,3839.0,2,1,0.953281677301732,0,0,0.7660849179473821,0,1
7324.0,1500,4728.0,True,False,3874.0,7238.0,1,1,1.033178590933916,1,0,0.5352307267200884,0,2
3141.0,2000,1274.0,False,False,1637.0,3090.0,1,1,1.046482012098058,0,0,0.5297734627831715,0,2
2799.0,3000,3207.0,False,True,2171.0,2741.0,2,1,0.98356555912826,0,0,0.7920466982852974,0,2
5247.0,1000,1508.0,False,True,3910.0,4845.0,1,1,0.9849437773966075,1,0,0.8070175438596491,0,2
5076.0,500,2166.0,False,True,1445.0,4669.0,0,0,-1.0,1,0,0.30948811308631397,0,2
5260.0,1000,4273.0,False,True,1904.0,4839.0,2,1,0.9876425855513308,1,0,0.39346972514982437,0,2
5123.0,1000,3146.0,False,True,2108.0,4806.0,2,1,0.9660355260589498,1,0,0.43861839367457345,0,1
4665.0,2000,138.0,False,False,873.0,1653.0,2,1,0.3762057877813505,0,1,0.5281306715063521,1,2
7235.0,300,1141.0,True,True,3052.0,6236.0,2,1,0.9100207325501036,1,0,0.4894162924951892,0,2
3757.0,2000,2213.0,False,True,2760.0,3293.0,1,1,0.9297311684854938,0,0,0.8381415122988156,0,2
3470.0,1500,277.0,True,False,1312.0,3089.0,1,1,0.9812680115273775,0,0,0.42473292327614115,1,1
2535.0,2000,772.0,False,True,1594.0,2394.0,2,1,0.9901380670611439,0,0,0.6658312447786132,0,2
4736.0,2000,3055.0,False,True,2402.0,4455.0,1,1,0.9913429054054054,0,0,0.5391694725028059,0,2
7492.0,2000,3492.0,True,True,3846.0,6117.0,2,1,0.958222103577149,1,0,0.6287395782246199,0,2
5031.0,1500,2027.0,False,True,3137.0,4459.0,2,1,0.9632279864838005,1,0,0.7035209688270913,0,2
5346.0,1000,5713.0,False,True,4527.0,5140.0,0,0,-1.0,1,0,0.8807392996108949,0,2
3110.0,5000,3236.0,False,True,1187.0,2794.0,2,1,0.9713826366559486,0,0,0.4248389405869721,0,2
4075.0,1500,1635.0,False,True,1473.0,4130.0,2,1,1.0480981595092025,0,0,0.3566585956416465,0,2
4437.0,500,776.0,False,True,2783.0,3933.0,1,1,0.9659679963939599,1,0,0.7076023391812866,0,2
4523.0,1000,538.0,False,True,2503.0,4500.0,1,1,0.997346893654654,1,0,0.5562222222222222,0,2
6922.0,1500,2503.0,False,True,2279.0,5616.0,2,1,0.9075411730713666,1,0,0.4058048433048433,0,2
5837.0,3000,1267.0,False,False,1896.0,5042.0,0,0,-1.0,0,0,0.3760412534708449,0,2
3333.0,500,4511.0,False,True,676.0,1020.0,1,1,0.3345334533453345,1,1,0.6627450980392157,0,2
5460.0,300,4199.0,False,True,2623.0,5295.0,1,1,1.0413919413919415,1,0,0.4953729933899906,0,1
827.0,3000,232.0,False,True,413.0,733.0,0,0,-1.0,0,0,0.5634379263301501,1,1
3634.0,1000,992.0,False,False,399.0,912.0,2,1,0.2638965327462851,1,1,0.4375,0,1
3477.0,1000,3884.0,False,True,2162.0,3050.0,2,1,0.9675007190106414,1,0,0.7088524590163935,0,2
3905.0,1500,1155.0,False,True,1666.0,3632.0,2,1,0.9846350832266325,0,0,0.45870044052863435,0,1
1377.0,1000,3683.0,False,True,764.0,1230.0,2,1,0.9237472766884531,0,0,0.6211382113821138,0,0
4649.0,3000,2712.0,True,True,2829.0,4610.0,2,1,1.0283932028393203,0,0,0.6136659436008677,0,2
5700.0,500,2078.0,False,False,3185.0,5354.0,1,1,1.0364912280701755,1,0,0.594882330967501,0,2
1414.0,300,946.0,False,True,1046.0,1279.0,2,1,0.9674681753889675,1,0,0.8178264268960125,0,1
4179.0,500,1859.0,False,True,1592.0,3612.0,1,1,0.9420914094280929,1,0,0.4407530454042082,0,1
4520.0,1000,2284.0,False,True,3625.0,4083.0,2,1,0.9210176991150443,1,0,0.8878275777614499,0,2
3747.0,300,671.0,False,True,1652.0,3199.0,2,1,0.9468908460101414,1,0,0.5164113785557987,0,2
8134.0,2000,1606.0,False,False,3039.0,7282.0,2,1,1.036390459798377,1,0,0.41733040373523755,0,2
5277.0,3000,2994.0,True,True,2465.0,4776.0,0,0,-1.0,0,0,0.5161222780569514,0,2
8035.0,1000,637.0,False,True,4892.0,7389.0,1,1,0.9839452395768513,1,0,0.6620652321017729,0,2
3814.0,1500,25.0,True,False,1083.0,3281.0,2,1,0.9069218668065023,0,0,0.3300822919841512,1,1
4464.0,500,0.0,True,True,1535.0,4217.0,2,1,0.9941756272401434,1,0,0.3640028456248518,1,2
2807.0,1500,3927.0,False,False,1405.0,2917.0,1,1,1.0491628072675454,0,0,0.48165923894412066,0,1
3330.0,1500,1766.0,False,True,1148.0,3095.0,1,1,0.9804804804804805,0,0,0.37092084006462034,0,1
1682.0,2000,0.0,False,True,691.0,1479.0,2,1,1.00653983353151,0,0,0.4672075726842461,1,2
7300.0,2000,1279.0,False,True,5247.0,6213.0,2,1,0.9084931506849315,1,0,0.8445195557701594,0,2
2864.0,1500,2569.0,False,True,1857.0,2653.0,1,1,0.9947625698324022,0,0,0.6999623068224652,0,2
4600.0,1000,1201.0,False,True,2049.0,4577.0,2,1,1.0147826086956522,1,0,0.4476731483504479,0,2
4356.0,3000,2030.0,False,True,3464.0,3997.0,2,1,1.0167584940312213,0,0,0.866649987490618,0,2
5883.0,1500,3110.0,False,True,4477.0,5457.0,1,1,1.0154682984871664,1,0,0.820414146967198,0,2
2603.0,5000,1697.0,False,True,1805.0,2285.0,1,1,0.9339223972339609,0,0,0.7899343544857768,0,2
5693.0,2000,594.0,False,True,4707.0,5532.0,2,1,1.0463727384507289,0,0,0.8508676789587852,0,2
8036.0,300,1552.0,False,True,5676.0,8077.0,1,1,1.0492782478845197,1,0,0.7027361644174818,0,2
5285.0,1500,4528.0,False,True,2791.0,5139.0,2,1,1.040491958372753,1,0,0.5431017707725239,0,2
4007.0,2000,0.0,True,True,1462.0,3282.0,1,1,0.9433491390067382,0,0,0.445460085313833,1,2
5639.0,1500,3637.0,False,True,3351.0,5060.0,0,0,-1.0,1,0,0.6622529644268774,0,2
1369.0,2000,2375.0,False,False,1085.0,1235.0,2,1,0.9510591672753835,0,0,0.8785425101214575,0,1
4038.0,1000,3386.0,False,True,2530.0,3687.0,1,1,1.0450718177315503,1,0,0.6861947382695959,0,2
4987.0,300,0.0,False,True,2535.0,4765.0,0,0,-1.0,1,0,0.5320041972717734,1,1
4714.0,1500,2877.0,False,True,3238.0,4307.0,2,1,0.964149342384387,1,0,0.7517993963315532,0,2
6080.0,1500,589.0,False,True,3596.0,4983.0,2,1,0.9488486842105263,1,0,0.7216536223158739,0,2
3565.0,1500,22.0,False,True,2057.0,2859.0,2,1,0.9197755960729312,0,0,0.7194823364812871,1,2
7226.0,300,2209.0,False,False,2735.0,6953.0,1,1,1.04705231109881,1,0,0.39335538616424565,0,2
5533.0,2000,3174.0,True,False,4488.0,4794.0,0,0,-1.0,0,0,0.9361702127659575,0,2
4530.0,1000,3004.0,False,True,1534.0,4657.0,2,1,1.0289183222958058,1,0,0.3293966072578913,0,2
4999.0,1500,1369.0,False,False,2520.0,4172.0,2,1,0.953990798159632,1,0,0.6040268456375839,0,2
3987.0,2000,1894.0,True,False,2108.0,3659.0,2,1,0.9488337095560572,0,0,0.5761136922656463,0,1
5907.0,3000,1233.0,False,False,3005.0,5627.0,1,1,0.9774843406128322,0,0,0.534032344055447,0,2
6323.0,500,1685.0,False,False,5107.0,6318.0,0,0,-1.0,1,0,0.8083254194365306,0,2
500.0,1000,549.0,False,False,374.0,476.0,2,1,1.042,0,0,0.7857142857142857,0,0
4591.0,2000,2586.0,False,False,3688.0,4151.0,2,1,0.9215857111740362,0,0,0.8884606119007468,0,1
5399.0,2000,3613.0,False,True,3094.0,5555.0,1,1,1.0353769216521578,0,0,0.556975697569757,0,2
4345.0,2000,775.0,False,True,2316.0,3473.0,2,1,0.9125431530494822,0,0,0.6668586236682983,0,2
4901.0,500,3922.0,False,True,4069.0,4624.0,1,1,1.023464599061416,1,0,0.8799740484429066,0,2
8150.0,500,2170.0,False,True,6112.0,6460.0,2,1,0.9228220858895706,1,0,0.9461300309597523,0,2
4629.0,1500,2362.0,False,False,3677.0,3954.0,2,1,0.9058111903218837,1,0,0.9299443601416287,0,2
4462.0,2000,0.0,True,True,3231.0,4215.0,2,1,1.0078440161362618,0,0,0.7665480427046263,1,2
4029.0,1000,0.0,True,True,1314.0,3342.0,2,1,0.9419210722263589,1,0,0.39317773788150806,1,2
6116.0,500,2216.0,True,True,1882.0,5973.0,1,1,1.0071942446043165,1,0,0.315084547128746,0,2
6857.0,2000,3185.0,False,True,4825.0,5769.0,1,1,0.9832288172670264,1,0,0.8363667880048535,0,1
4026.0,1000,993.0,False,False,3032.0,3582.0,2,1,0.916294088425236,1,0,0.8464544946957008,0,2
6982.0,500,4505.0,False,False,4868.0,6200.0,1,1,1.0398166714408479,1,0,0.7851612903225806,0,2
7129.0,500,3102.0,False,True,3154.0,6545.0,2,1,0.9678776827044466,1,0,0.4818945760122231,0,2
1815.0,1000,637.0,False,True,1131.0,1580.0,2,1,1.0099173553719007,0,0,0.7158227848101266,0,0
2200.0,1500,2046.0,False,True,963.0,1904.0,2,1,0.975,0,0,0.5057773109243697,0,2
6511.0,1000,5715.0,False,True,3665.0,6181.0,1,1,0.9906312394409461,1,0,0.5929461252224559,0,2
1733.0,300,136.0,True,True,802.0,1462.0,1,1,0.9451817657241778,1,0,0.5485636114911081,1,0
7211.0,300,2792.0,False,True,5555.0,6215.0,2,1,0.9301067813063375,1,0,0.8938053097345132,0,1
3278.0,1000,1516.0,False,False,1436.0,3176.0,1,1,0.9813910921293472,1,0,0.4521410579345088,0,1
6339.0,1500,3060.0,False,True,3547.0,5251.0,2,1,0.9660829783877584,1,0,0.6754903827842316,0,2
3183.0,300,3901.0,False,True,344.0,643.0,2,1,0.2079798931825322,1,1,0.5349922239502333,0,2
2141.0,1500,1421.0,False,True,1347.0,1842.0,1,1,1.0009341429238674,0,0,0.7312703583061889,0,1
995.0,500,3678.0,False,False,579.0,868.0,1,1,1.0040201005025127,0,0,0.6670506912442397,0,0
3569.0,500,5332.0,False,True,2790.0,3098.0,0,0,-1.0,1,0,0.9005810200129115,0,2
4389.0,500,2099.0,False,False,1526.0,4169.0,2,1,0.950786056049214,1,0,0.3660350203885824,0,2
6029.0,300,3177.0,False,True,2255.0,5085.0,2,1,0.961685188256759,1,0,0.44346116027531957,0,2
816.0,1500,1114.0,False,True,641.0,803.0,0,0,-1.0,0,0,0.7982565379825654,0,1
5877.0,1000,2029.0,False,True,2963.0,5490.0,2,1,0.935341160456015,1,0,0.5397085610200364,0,2
7965.0,2000,1735.0,False,False,2676.0,6562.0,2,1,0.9077212806026366,1,0,0.4078024992380372,0,2
2654.0,300,3195.0,False,True,1572.0,2507.0,0,0,-1.0,1,0,0.6270442760271241,0,2
7426.0,500,3807.0,True,True,5252.0,7255.0,2,1,1.0105036358739563,1,0,0.7239145416953825,0,2
5157.0,1000,1836.0,False,True,1409.0,4280.0,1,1,0.9131277874733372,1,0,0.3292056074766355,0,2
3652.0,2000,4300.0,True,True,1412.0,2883.0,2,1,0.9030668127053669,0,0,0.48976760319112034,0,2
8892.0,1000,4295.0,False,False,6722.0,8137.0,0,0,-1.0,1,0,0.8261029863586088,0,1
4716.0,1000,3270.0,False,True,2807.0,4399.0,1,1,0.9658608990670059,1,0,0.6380995680836554,0,2
6382.0,1000,1226.0,True,False,2029.0,6283.0,2,1,1.018019429645879,1,0,0.32293490370841954,0,2
4809.0,300,1082.0,False,True,2135.0,4418.0,2,1,1.0384695362861303,1,0,0.48325033952014484,0,2
7267.0,3000,781.0,False,True,4510.0,6303.0,1,1,0.9899545892390257,0,0,0.7155322862129145,0,2
2823.0,1500,3424.0,False,False,1112.0,2589.0,2,1,0.9280906836698548,0,0,0.4295094631131711,0,2
4982.0,2000,182.0,False,True,3575.0,4268.0,0,0,-1.0,0,0,0.8376288659793815,1,2
3121.0,1500,3015.0,False,True,864.0,1168.0,2,1,0.38961871195129766,0,1,0.7397260273972602,0,2
5545.0,1500,378.0,True,True,2844.0,4690.0,1,1,0.9870153291253382,1,0,0.6063965884861408,1,2
6330.0,300,3235.0,False,False,5541.0,6190.0,2,1,1.0023696682464456,1,0,0.8951534733441034,0,2
500.0,1500,2026.0,False,True,260.0,469.0,1,1,0.95,0,0,0.5543710021321961,0,0
1094.0,500,4000.0,False,True,424.0,937.0,1,1,0.9570383912248629,0,0,0.45250800426894344,0,2
2724.0,1000,3712.0,False,True,1730.0,2370.0,2,1,1.0102790014684289,0,0,0.729957805907173,0,1
5655.0,1500,4153.0,False,False,3645.0,5419.0,2,1,1.0390804597701149,1,0,0.672633327182137,0,2
3926.0,2000,4191.0,True,False,1819.0,3513.0,0,0,-1.0,0,0,0.5177910617705664,0,1
6019.0,1500,2215.0,False,False,2928.0,5594.0,2,1,1.0184416015949493,1,0,0.5234179478012155,0,1
3393.0,1500,262.0,False,True,1667.0,2983.0,1,1,0.9257294429708223,0,0,0.5588333892054979,1,2
6020.0,500,421.0,True,True,2419.0,4945.0,2,1,0.9317275747508306,1,0,0.4891809908998989,1,2
6789.0,1000,0.0,False,True,4578.0,6010.0,2,1,0.9798202975401384,1,0,0.7617304492512479,1,2
2332.0,300,375.0,False,False,1512.0,2090.0,2,1,0.926672384219554,1,0,0.723444976076555,1,2
2275.0,2000,2103.0,False,True,1257.0,2143.0,1,1,0.9951648351648351,0,0,0.5865608959402706,0,0
2258.0,5000,1161.0,False,False,1070.0,1916.0,2,1,0.9437555358724535,0,0,0.558455114822547,0,1
1895.0,1000,1730.0,False,False,985.0,1833.0,2,1,1.0184696569920844,0,0,0.5373704309874523,0,0
5522.0,300,2739.0,False,True,2635.0,5441.0,1,1,1.0211879753712423,1,0,0.4842859768424922,0,2
3453.0,1000,1544.0,False,False,1118.0,3143.0,1,1,0.9695916594265855,1,0,0.3557111040407254,0,1
1426.0,3000,317.0,True,False,599.0,1263.0,0,0,-1.0,0,0,0.4742676167854315,1,0
5051.0,1500,1920.0,False,True,2184.0,4294.0,0,0,-1.0,1,0,0.5086166744294365,0,2
3369.0,300,652.0,False,True,2250.0,3429.0,1,1,1.0489759572573465,1,0,0.6561679790026247,0,2
4297.0,5000,1594.0,False,True,3359.0,4183.0,0,0,-1.0,0,0,0.8030121922065503,0,1
6019.0,2000,4014.0,False,True,2899.0,5202.0,2,1,0.9052998837016115,1,0,0.557285659361784,0,2
2567.0,500,1594.0,False,False,2021.0,2211.0,0,0,-1.0,1,0,0.9140660334690185,0,1
5999.0,3000,4656.0,False,True,4468.0,5334.0,1,1,0.9479913318886481,0,0,0.8376452943382077,0,2
5228.0,1000,4147.0,False,False,4783.0,5088.0,0,0,-1.0,1,0,0.9400550314465409,0,1
2411.0,1000,1131.0,False,True,1946.0,2238.0,2,1,1.0219825798423892,0,0,0.8695263628239499,0,2
3984.0,1000,333.0,False,False,2522.0,3598.0,1,1,1.0266064257028114,1,0,0.7009449694274597,1,2
6791.0,2000,1921.0,False,True,4121.0,5981.0,2,1,0.9387424532469445,1,0,0.6890152148470156,0,2
6446.0,1500,3730.0,False,True,2289.0,5957.0,2,1,0.9488054607508533,1,0,0.38425381903642775,0,1
2942.0,300,1265.0,False,True,1816.0,2359.0,2,1,0.9354180829367778,1,0,0.7698177193726156,0,1
5693.0,5000,3362.0,False,True,3825.0,5543.0,1,1,1.0361847883365536,0,0,0.6900595345480787,0,2
4871.0,2000,839.0,False,True,3433.0,4573.0,1,1,0.9983576267706836,0,0,0.7507106931992128,0,1
4104.0,1500,986.0,False,True,2203.0,3742.0,2,1,0.9622319688109162,0,0,0.5887226082308926,0,2
5711.0,500,3069.0,False,True,3437.0,5366.0,2,1,0.9945718788303275,1,0,0.6405143496086471,0,1
7608.0,500,2228.0,False,True,3698.0,6616.0,0,0,-1.0,1,0,0.5589480048367593,0,2
6468.0,3000,971.0,False,True,4172.0,5445.0,2,1,0.9509894867037724,0,0,0.7662075298438935,0,2
5128.0,1000,1472.0,False,True,4185.0,4812.0,2,1,0.9951248049921997,1,0,0.8697007481296758,0,2
3788.0,1500,1894.0,False,True,2703.0,3193.0,1,1,0.9886483632523759,0,0,0.8465393047290949,0,2
6913.0,1500,0.0,False,False,5002.0,6169.0,1,1,0.9440185158397223,1,0,0.8108283352245097,1,1
5784.0,2000,3148.0,False,True,1566.0,5067.0,2,1,0.9223720608575381,0,0,0.30905861456483125,0,2
5628.0,1000,1282.0,False,True,4252.0,4763.0,2,1,0.9552238805970149,1,0,0.8927146756246064,0,2
4753.0,1000,0.0,True,True,2057.0,4298.0,2,1,0.9623395750052598,1,0,0.47859469520707304,1,1
5976.0,1000,1964.0,False,False,4848.0,5527.0,2,1,0.9943105756358769,1,0,0.8771485435136602,0,2
2745.0,3000,888.0,False,True,1083.0,2531.0,1,1,1.037158469945355,0,0,0.4278941129988147,0,2
1323.0,1000,4533.0,False,False,645.0,1101.0,2,1,0.9055177626606198,0,0,0.5858310626702997,0,0
1769.0,500,1122.0,False,False,1374.0,1745.0,0,0,-1.0,1,0,0.7873925501432665,0,1
4424.0,3000,354.0,False,True,2690.0,3757.0,2,1,0.9290235081374322,0,0,0.7159968059622039,1,2
2402.0,2000,2762.0,False,False,1262.0,2213.0,2,1,0.9754371357202332,0,0,0.570266606416629,0,0
1885.0,300,1009.0,False,True,1152.0,1555.0,2,1,0.9644562334217507,1,0,0.7408360128617363,0,1
5910.0,1500,2764.0,False,True,917.0,1914.0,2,1,0.3756345177664975,1,1,0.47910135841170326,0,2
5964.0,500,439.0,True,False,4107.0,5703.0,1,1,0.9891012743125419,1,0,0.7201472908995266,1,1
4106.0,500,0.0,True,True,1656.0,3827.0,1,1,1.032635168046761,1,0,0.4327149203031095,1,1
6331.0,1500,4589.0,False,True,4358.0,5802.0,2,1,1.0366450797662297,1,0,0.7511203033436746,0,2
4589.0,2000,2869.0,False,False,1392.0,4609.0,2,1,1.0438003922423187,0,0,0.3020177912779345,0,1
1009.0,500,1604.0,False,False,580.0,883.0,0,0,-1.0,0,0,0.6568516421291053,0,1
5345.0,1000,1995.0,False,True,2754.0,4911.0,2,1,1.0359214218896164,1,0,0.5607819181429444,0,2
5747.0,1000,2759.0,False,True,2443.0,4916.0,2,1,0.9350965721245867,1,0,0.4969487388120423,0,2
5999.0,1500,3460.0,False,False,3187.0,5018.0,2,1,0.929654942490415,1,0,0.6351135910721403,0,2
6512.0,500,866.0,False,False,3959.0,5502.0,2,1,0.9009520884520884,1,0,0.7195565249000363,0,1
6258.0,500,2549.0,False,False,5259.0,5670.0,1,1,1.0060722275487377,1,0,0.9275132275132275,0,2
4074.0,1500,1240.0,False,True,3243.0,3853.0,2,1,1.0405007363770251,0,0,0.8416818063846353,0,2
4809.0,2000,1717.0,False,False,3349.0,4371.0,1,1,0.9280515699729673,0,0,0.7661862274079158,0,1
3827.0,1500,2241.0,True,True,2289.0,3744.0,2,1,0.9955578782336033,0,0,0.6113782051282052,0,1
5659.0,1000,1990.0,False,True,3059.0,5513.0,0,0,-1.0,1,0,0.5548703065481589,0,2
4285.0,1000,3103.0,False,True,1401.0,4362.0,2,1,1.0392065344224037,1,0,0.32118294360385147,0,1
5687.0,1000,2731.0,False,True,2829.0,5304.0,2,1,0.9970107262176895,1,0,0.5333710407239819,0,2
2347.0,5000,0.0,True,True,1978.0,2324.0,2,1,1.0455901150404772,0,0,0.851118760757315,1,1
4992.0,2000,0.0,False,True,2438.0,4435.0,2,1,0.9517227564102564,0,0,0.549718151071026,1,2
6003.0,500,1445.0,False,True,3321.0,5534.0,1,1,0.9525237381309345,1,0,0.6001084206722082,0,2
3309.0,1000,4743.0,False,False,1444.0,3029.0,2,1,0.981565427621638,1,0,0.476724991746451,0,1
4419.0,1500,723.0,False,False,1754.0,3667.0,1,1,0.9574564381081693,0,0,0.4783201527133897,0,2
6043.0,1500,1688.0,False,True,1997.0,5870.0,0,0,-1.0,1,0,0.3402044293015332,0,2
3696.0,1000,1195.0,False,False,2515.0,3598.0,2,1,1.0097402597402598,1,0,0.6989994441356309,0,1
5863.0,2000,1169.0,False,False,3373.0,5705.0,0,0,-1.0,0,0,0.5912357581069237,0,1
2193.0,2000,2267.0,False,False,1353.0,1950.0,2,1,1.0118559051527587,0,0,0.6938461538461539,0,1
6009.0,1500,4101.0,True,True,3339.0,5094.0,2,1,0.9517390580795474,1,0,0.6554770318021201,0,1
4464.0,3000,2684.0,False,False,3200.0,3906.0,2,1,0.9782706093189965,0,0,0.819252432155658,0,2
6336.0,2000,795.0,False,True,4413.0,5599.0,2,1,0.9540719696969697,1,0,0.7881764600821576,0,2
5863.0,2000,6130.0,False,True,3689.0,4603.0,2,1,0.9024390243902439,0,0,0.8014338474907668,0,2
5751.0,5000,2118.0,False,True,3209.0,5139.0,2,1,0.9843505477308294,0,0,0.6244405526366997,0,2
1144.0,1000,1134.0,False,False,489.0,922.0,2,1,0.9187062937062938,0,0,0.5303687635574837,0,0
5011.0,1000,4118.0,False,True,3687.0,4066.0,2,1,0.911993614049092,1,0,0.9067879980324643,0,2
4010.0,3000,1296.0,False,True,1302.0,3884.0,2,1,1.013216957605985,0,0,0.335221421215242,0,2
6048.0,2000,4494.0,False,True,2362.0,5916.0,0,0,-1.0,1,0,0.3992562542258283,0,2
1409.0,3000,694.0,True,False,719.0,1255.0,2,1,1.0440028388928317,0,0,0.5729083665338646,0,0
5738.0,300,4145.0,False,True,3665.0,5243.0,2,1,0.9773440223074242,1,0,0.6990272744611864,0,2
4211.0,1500,2302.0,False,True,1100.0,3602.0,0,0,-1.0,0,0,0.3053858967240422,0,2
1770.0,500,3937.0,False,True,1065.0,1388.0,1,1,0.9084745762711864,1,0,0.7672910662824207,0,2
4555.0,1500,4853.0,False,False,2851.0,4299.0,2,1,0.9874862788144896,1,0,0.663177483135613,0,1
4282.0,500,301.0,True,True,2529.0,4112.0,0,0,-1.0,1,0,0.6150291828793775,1,2
1336.0,500,3914.0,False,False,767.0,1333.0,2,1,1.026197604790419,0,0,0.5753938484621155,0,1
564.0,300,0.0,True,True,316.0,496.0,1,1,0.9539007092198581,0,0,0.6370967741935484,1,0
4412.0,1500,429.0,True,True,1643.0,4056.0,1,1,0.9390299184043518,0,0,0.40507889546351084,1,2
500.0,1000,795.0,False,True,167.0,450.0,2,1,1.028,0,0,0.3711111111111111,0,1
670.0,500,2755.0,False,True,278.0,569.0,1,1,0.9567164179104478,0,0,0.48857644991212656,0,0
4002.0,1000,2050.0,False,False,2651.0,3482.0,0,0,-1.0,1,0,0.7613440551407237,0,1
2951.0,500,1749.0,False,False,1872.0,2743.0,2,1,0.9586580820060996,1,0,0.6824644549763034,0,2
6818.0,3000,2219.0,False,True,3684.0,6018.0,2,1,0.9982399530654151,0,0,0.6121635094715853,0,2
5932.0,1000,2887.0,False,False,3264.0,4860.0,2,1,0.9381321645313554,1,0,0.671604938271605,0,1
4446.0,1000,3002.0,False,True,2685.0,4047.0,1,1,0.9646873594242016,1,0,0.6634544106745738,0,2
3852.0,2000,3641.0,False,False,1506.0,3015.0,1,1,0.9086188992731049,0,0,0.49950248756218907,0,1
500.0,1500,4730.0,False,True,154.0,423.0,1,1,0.988,0,0,0.3640661938534279,0,0
500.0,2000,1968.0,False,False,387.0,439.0,1,1,1.014,0,0,0.8815489749430524,0,0
